analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_outcome_washout,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name,result_type
250,76,41231,0,2017-01-10,2022-06-30T00:00:00Z,112.88432580424367,0,0,3267.8402673112823,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,93,NA,5,Denominator cohort 93,40 to 49,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
251,178,83367,0,2017-01-03,2022-06-30T00:00:00Z,228.24640657084188,0,0,1616.1829268356964,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,94,NA,5,Denominator cohort 94,50 to 59,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
252,78,36939,0,2017-01-03,2022-06-30T00:00:00Z,101.13347022587268,0,0,3647.535722718847,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,95,NA,5,Denominator cohort 95,50 to 59,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
253,100,46428,0,2017-01-03,2022-06-30T00:00:00Z,127.1129363449692,0,0,2902.048808079424,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,96,NA,5,Denominator cohort 96,50 to 59,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
254,186,111914,0,2017-01-07,2022-06-30T00:00:00Z,306.403832991102,0,0,1203.9273197411537,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,97,NA,5,Denominator cohort 97,60 to 69,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
255,83,47998,0,2017-01-09,2022-06-30T00:00:00Z,131.4113620807666,0,0,2807.1236731012023,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,98,NA,5,Denominator cohort 98,60 to 69,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
256,103,63916,0,2017-01-07,2022-06-30T00:00:00Z,174.99247091033538,0,0,2108.0218108378417,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,99,NA,5,Denominator cohort 99,60 to 69,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
257,114,78936,0,2017-01-04,2022-06-30T00:00:00Z,216.11498973305956,0,0,1706.9058738916526,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,100,NA,5,Denominator cohort 100,70 to 79,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
258,50,37846,0,2017-02-28,2022-06-30T00:00:00Z,103.6167008898015,0,0,3560.120542765721,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,101,NA,5,Denominator cohort 101,70 to 79,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
259,64,41090,0,2017-01-04,2022-06-30T00:00:00Z,112.49828884325804,0,0,3279.053834546398,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,102,NA,5,Denominator cohort 102,70 to 79,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
26,26,22417,0,2017-01-24,2022-06-30T00:00:00Z,61.374401095140314,0,0,6010.452873333251,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,29,NA,5,Denominator cohort 29,70 to 79,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
260,57,50262,0,2017-01-04,2022-06-30T00:00:00Z,137.6098562628337,0,0,2680.6796797085567,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,103,NA,5,Denominator cohort 103,80 to 89,Both,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
261,20,17590,0,2017-01-04,2022-06-30T00:00:00Z,48.158795345653665,0,0,7659.825017709578,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,104,NA,5,Denominator cohort 104,80 to 89,Male,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
262,37,32672,0,2017-01-16,2022-03-31T00:00:00Z,89.45106091718002,0,0,4123.907996495822,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,105,NA,5,Denominator cohort 105,80 to 89,Female,0,2002-01-01,2022-12-31,3,Plaque_psoriasis,PHARMETRICS_100k,Incidence estimates
263,894,250767,0,2017-01-03,2022-06-30T00:00:00Z,686.5626283367557,0,0,537.2968614750405,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,109,NA,5,Denominator cohort 109,0 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
264,387,108405,0,2017-01-03,2022-06-30T00:00:00Z,296.79671457905545,0,0,1242.8976713390664,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,110,NA,5,Denominator cohort 110,0 to 150,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
265,507,142362,0,2017-01-03,2022-06-30T00:00:00Z,389.7659137577002,0,0,946.4345967428912,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,111,NA,5,Denominator cohort 111,0 to 150,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
266,5,947,0,2017-01-26,2019-12-31T00:00:00Z,2.5927446954141,0,0,142277.00323285267,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,115,NA,5,Denominator cohort 115,3 to 12,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
267,NA,NA,0,2017-01-30,2017-01-31T00:00:00Z,NA,0,0,67368161.03075574,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,116,NA,5,Denominator cohort 116,3 to 12,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
268,NA,NA,0,2017-01-26,2019-12-31T00:00:00Z,NA,0,0,142578.11858361005,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,117,NA,5,Denominator cohort 117,3 to 12,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
269,13,3816,0,2017-02-16,2022-03-31T00:00:00Z,10.447638603696099,0,0,35308.260498299656,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,118,NA,5,Denominator cohort 118,13 to 17,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
27,34,25731,0,2017-01-03,2022-06-30T00:00:00Z,70.44763860369609,0,0,5236.342235494598,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,30,NA,5,Denominator cohort 30,70 to 79,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
270,5,1333,0,2017-08-03,2019-11-26T00:00:00Z,3.649555099247091,0,0,101077.51092386458,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,119,NA,5,Denominator cohort 119,13 to 17,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
271,8,2483,0,2017-02-16,2022-03-31T00:00:00Z,6.798083504449007,0,0,54263.52076581212,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,120,NA,5,Denominator cohort 120,13 to 17,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
272,84,21334,0,2017-01-06,2022-06-30T00:00:00Z,58.40930869267625,0,0,6315.567735141628,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,121,NA,5,Denominator cohort 121,18 to 29,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
273,31,7672,0,2017-01-06,2022-06-30T00:00:00Z,21.00479123887748,0,0,17562.08577444102,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,122,NA,5,Denominator cohort 122,18 to 29,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
274,53,13662,0,2017-01-06,2022-03-31T00:00:00Z,37.40451745379877,0,0,9862.122826929548,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,123,NA,5,Denominator cohort 123,18 to 29,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
275,109,29071,0,2017-01-12,2022-06-30T00:00:00Z,79.59206023271732,0,0,4634.732966238226,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,124,NA,5,Denominator cohort 124,30 to 39,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
276,47,12731,0,2017-01-20,2022-05-17T00:00:00Z,34.85557837097878,0,0,10583.325902247387,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,125,NA,5,Denominator cohort 125,30 to 39,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
277,62,16340,0,2017-01-12,2022-06-30T00:00:00Z,44.73648186173853,0,0,8245.796943788953,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,126,NA,5,Denominator cohort 126,30 to 39,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
278,148,37491,0,2017-01-10,2022-06-30T00:00:00Z,102.64476386036961,0,0,3593.8311077728385,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,127,NA,5,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
279,72,17568,0,2017-01-10,2022-05-04T00:00:00Z,48.09856262833676,0,0,7669.417239384761,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,128,NA,5,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
28,34,24362,0,2017-01-04,2022-06-30T00:00:00Z,66.69952087611225,0,0,5530.593631947768,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,31,NA,5,Denominator cohort 31,80 to 89,Both,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
280,76,19923,0,2017-01-10,2022-06-30T00:00:00Z,54.54620123203286,0,0,6762.853087462305,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,129,NA,5,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
281,178,46775,0,2017-01-03,2022-03-31T00:00:00Z,128.06297056810405,0,0,2880.5199799361085,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,130,NA,5,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
282,78,21549,0,2017-01-03,2022-03-31T00:00:00Z,58.997946611909654,0,0,6252.555666690403,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,131,NA,5,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
283,100,25226,0,2017-01-03,2022-03-31T00:00:00Z,69.06502395619438,0,0,5341.168717256462,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,132,NA,5,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
284,186,51975,0,2017-01-07,2022-06-30T00:00:00Z,142.29979466119096,0,0,2592.32942879291,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,133,NA,5,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
285,83,23444,0,2017-01-09,2022-06-30T00:00:00Z,64.18617385352498,0,0,5747.155863398375,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,134,NA,5,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
286,103,28531,0,2017-01-07,2022-06-30T00:00:00Z,78.11362080766598,0,0,4722.453543917546,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,135,NA,5,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
287,114,33028,0,2017-01-04,2022-06-30T00:00:00Z,90.42573579739904,0,0,4079.457492476429,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,136,NA,5,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
288,50,14690,0,2017-02-28,2022-06-30T00:00:00Z,40.219028062970565,0,0,9171.97563386736,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,137,NA,5,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
289,64,18338,0,2017-01-04,2022-04-05T00:00:00Z,50.20670773442848,0,0,7347.383687507443,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,138,NA,5,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
29,14,8447,0,2017-01-04,2022-06-30T00:00:00Z,23.12662559890486,0,0,15950.789873506747,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,32,NA,5,Denominator cohort 32,80 to 89,Male,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
290,57,18196,0,2017-01-04,2022-03-31T00:00:00Z,49.817932922655714,0,0,7404.722030199576,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,139,NA,5,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
291,20,6083,0,2017-01-04,2022-03-31T00:00:00Z,16.654346338124572,0,0,22149.65018272423,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,140,NA,5,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
292,37,12113,0,2017-01-16,2022-03-31T00:00:00Z,33.163586584531146,0,0,11123.282594032155,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,141,NA,5,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,PHARMETRICS_100k,Incidence estimates
293,209,140123,0,2017-01-03,2022-06-30T00:00:00Z,383.63586584531146,0,0,961.557503489873,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,145,NA,5,Denominator cohort 145,0 to 150,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
294,86,50933,0,2017-01-17,2022-06-30T00:00:00Z,139.4469541409993,0,0,2645.363949924636,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,146,NA,5,Denominator cohort 146,0 to 150,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
295,123,89190,0,2017-01-03,2022-06-30T00:00:00Z,244.18891170431212,0,0,1510.6662412996018,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,147,NA,5,Denominator cohort 147,0 to 150,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
296,NA,NA,0,2020-01-23,2021-10-31T00:00:00Z,NA,0,0,207926.42293443132,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,154,NA,5,Denominator cohort 154,13 to 17,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
297,NA,NA,0,2020-01-23,2021-10-31T00:00:00Z,NA,0,0,207926.42293443132,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,156,NA,5,Denominator cohort 156,13 to 17,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
298,7,2171,0,2017-02-10,2021-12-31T00:00:00Z,5.943874058863792,0,0,62061.87105550966,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,157,NA,5,Denominator cohort 157,18 to 29,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
299,5,1501,0,2017-02-10,2021-12-31T00:00:00Z,4.1095140314852845,0,0,89764.37179314555,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,158,NA,5,Denominator cohort 158,18 to 29,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
3,306,194689,0,2017-01-02,2022-06-30T00:00:00Z,533.0294318959617,0,0,692.0592435192101,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,3,NA,5,Denominator cohort 3,0 to 150,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
30,20,15915,0,2017-01-10,2022-06-30T00:00:00Z,43.572895277207394,0,0,8465.99573116629,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,33,NA,5,Denominator cohort 33,80 to 89,Female,0,2002-01-01,2022-12-31,1,IBD,PHARMETRICS_100k,Incidence estimates
300,NA,NA,0,2017-02-21,2018-12-31T00:00:00Z,NA,0,0,201098.9881515097,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,159,NA,5,Denominator cohort 159,18 to 29,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
301,23,13396,0,2017-01-12,2022-03-31T00:00:00Z,36.67624914442163,0,0,10057.951781241525,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,160,NA,5,Denominator cohort 160,30 to 39,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
302,9,3075,0,2017-01-20,2022-03-31T00:00:00Z,8.41889117043121,0,0,43816.69010130455,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,161,NA,5,Denominator cohort 161,30 to 39,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
303,14,10321,0,2017-01-12,2022-03-31T00:00:00Z,28.257357973990416,0,0,13054.580182299342,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,162,NA,5,Denominator cohort 162,30 to 39,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
304,35,17195,0,2017-01-04,2022-06-30T00:00:00Z,47.07734428473648,0,0,7835.784941059115,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,163,NA,5,Denominator cohort 163,40 to 49,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
305,18,9370,0,2017-01-27,2022-06-30T00:00:00Z,25.65366187542779,0,0,14379.54344306419,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,164,NA,5,Denominator cohort 164,40 to 49,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
306,17,7825,0,2017-01-04,2022-06-30T00:00:00Z,21.423682409308693,0,0,17218.699304985494,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,165,NA,5,Denominator cohort 165,40 to 49,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
307,52,25593,0,2017-01-10,2022-06-30T00:00:00Z,70.06981519507187,0,0,5264.57711333222,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,166,NA,5,Denominator cohort 166,50 to 59,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
308,22,9902,0,2017-01-18,2022-06-30T00:00:00Z,27.110198494182068,0,0,13606.980616189809,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,167,NA,5,Denominator cohort 167,50 to 59,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
309,30,15691,0,2017-01-10,2022-03-31T00:00:00Z,42.959616700889804,0,0,8586.85374173166,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,168,NA,5,Denominator cohort 168,50 to 59,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
31,539,146372,0,2017-01-02,2022-06-30T00:00:00Z,400.7446954140999,0,0,920.5061218095776,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,37,NA,5,Denominator cohort 37,0 to 150,Both,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
310,50,27546,0,2017-01-03,2022-06-30T00:00:00Z,75.41683778234086,0,0,4891.320774759002,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,169,NA,5,Denominator cohort 169,60 to 69,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
311,18,7358,0,2017-02-03,2022-03-31T00:00:00Z,20.145106091718002,0,0,18311.54145984119,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,170,NA,5,Denominator cohort 170,60 to 69,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
312,32,20188,0,2017-01-03,2022-06-30T00:00:00Z,55.27173169062286,0,0,6674.079753393675,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,171,NA,5,Denominator cohort 171,60 to 69,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
313,30,25132,0,2017-01-04,2022-06-30T00:00:00Z,68.80766598220397,0,0,5361.146031414591,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,172,NA,5,Denominator cohort 172,70 to 79,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
314,11,9058,0,2017-01-17,2022-06-30T00:00:00Z,24.799452429842574,0,0,14874.842356095327,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,173,NA,5,Denominator cohort 173,70 to 79,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
315,19,16074,0,2017-01-04,2022-03-31T00:00:00Z,44.0082135523614,0,0,8382.252212362293,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,174,NA,5,Denominator cohort 174,70 to 79,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
316,11,11928,0,2017-01-03,2022-03-31T00:00:00Z,32.6570841889117,0,0,11295.801648349388,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,175,NA,5,Denominator cohort 175,80 to 89,Both,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
317,NA,NA,0,2017-06-22,2022-03-31T00:00:00Z,NA,0,0,50143.77449256103,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,176,NA,5,Denominator cohort 176,80 to 89,Male,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
318,8,9241,0,2017-01-03,2022-03-31T00:00:00Z,25.300479123887747,0,0,14580.27508511108,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,177,NA,5,Denominator cohort 177,80 to 89,Female,0,2002-01-01,2022-12-31,5,Psoriatic_arthritis,PHARMETRICS_100k,Incidence estimates
319,209,60743,0,2017-01-03,2022-06-30T00:00:00Z,166.30527036276524,0,0,2218.137432486237,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,181,NA,5,Denominator cohort 181,0 to 150,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
32,233,63291,0,2017-01-02,2022-06-30T00:00:00Z,173.28131416837783,0,0,2128.83857201674,FALSE,FALSE,1,Concomitant_TNF_1,FALSE,overall,TRUE,38,NA,5,Denominator cohort 38,0 to 150,Male,0,2002-01-01,2022-12-31,2,IBD_365,PHARMETRICS_100k,Incidence estimates
320,86,24309,0,2017-01-17,2022-03-31T00:00:00Z,66.55441478439425,0,0,5542.651777593133,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,182,NA,5,Denominator cohort 182,0 to 150,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
321,123,36434,0,2017-01-03,2022-06-30T00:00:00Z,99.75085557837097,0,0,3698.093046646306,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,183,NA,5,Denominator cohort 183,0 to 150,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
322,NA,NA,0,2020-01-23,2021-01-22T00:00:00Z,NA,0,0,368132.0274904686,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,190,NA,5,Denominator cohort 190,13 to 17,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
323,NA,NA,0,2020-01-23,2021-01-22T00:00:00Z,NA,0,0,368132.0274904686,TRUE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,192,NA,5,Denominator cohort 192,13 to 17,Female,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
324,7,1217,0,2017-02-10,2021-12-31T00:00:00Z,3.3319644079397674,0,0,110711.85050247452,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,193,NA,5,Denominator cohort 193,18 to 29,Both,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
325,5,812,0,2017-02-10,2021-12-31T00:00:00Z,2.223134839151266,0,0,165931.43111023583,FALSE,FALSE,2,Concomitant_TNF_2,FALSE,overall,TRUE,194,NA,5,Denominator cohort 194,18 to 29,Male,0,2002-01-01,2022-12-31,6,Psoriatic_arthritis_365,PHARMETRICS_100k,Incidence estimates
