cohort_definition_id,cohort_name,age_group,sex,days_prior_observation,start_date,end_date,target_cohort_definition_id,target_cohort_name,number_records,number_subjects,reason_id,reason,excluded_records,excluded_subjects,cdm_name,result_type,cohort_table_name
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
127,Denominator cohort 127,40 to 49,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,148,148,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",746,746,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,387,387,8,Not Male,507,507,PHARMETRICS_100k,Cohort details,denominator_target
128,Denominator cohort 128,40 to 49,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,72,72,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",315,315,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,507,507,8,Not Female,387,387,PHARMETRICS_100k,Cohort details,denominator_target
129,Denominator cohort 129,40 to 49,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,76,76,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",431,431,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
130,Denominator cohort 130,50 to 59,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,178,178,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",716,716,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,387,387,8,Not Male,507,507,PHARMETRICS_100k,Cohort details,denominator_target
131,Denominator cohort 131,50 to 59,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,78,78,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",309,309,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,507,507,8,Not Female,387,387,PHARMETRICS_100k,Cohort details,denominator_target
132,Denominator cohort 132,50 to 59,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,100,100,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",407,407,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
133,Denominator cohort 133,60 to 69,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,186,186,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",708,708,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,387,387,8,Not Male,507,507,PHARMETRICS_100k,Cohort details,denominator_target
134,Denominator cohort 134,60 to 69,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,83,83,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",304,304,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,507,507,8,Not Female,387,387,PHARMETRICS_100k,Cohort details,denominator_target
135,Denominator cohort 135,60 to 69,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,103,103,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",404,404,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
136,Denominator cohort 136,70 to 79,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,114,114,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",780,780,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,387,387,8,Not Male,507,507,PHARMETRICS_100k,Cohort details,denominator_target
137,Denominator cohort 137,70 to 79,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,50,50,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",337,337,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,507,507,8,Not Female,387,387,PHARMETRICS_100k,Cohort details,denominator_target
138,Denominator cohort 138,70 to 79,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,64,64,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",443,443,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
139,Denominator cohort 139,80 to 89,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,57,57,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",837,837,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,387,387,8,Not Male,507,507,PHARMETRICS_100k,Cohort details,denominator_target
140,Denominator cohort 140,80 to 89,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,20,20,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",367,367,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,507,507,8,Not Female,387,387,PHARMETRICS_100k,Cohort details,denominator_target
141,Denominator cohort 141,80 to 89,Female,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,37,37,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",470,470,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,2,Missing year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,3,Missing sex,0,0,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,4,Cannot satisfy age criteria during the study period based on year of birth,0,0,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,5,No observation time available during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,6,Doesn't satisfy age criteria during the study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,7,Prior history requirement not fulfilled during study period,0,0,PHARMETRICS_100k,Cohort details,denominator_target
142,Denominator cohort 142,90 to 150,Both,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,0,0,10,"No observation time available after applying age, prior observation and, if applicable, target criteria",894,894,PHARMETRICS_100k,Cohort details,denominator_target
143,Denominator cohort 143,90 to 150,Male,0,2002-01-01,2022-12-31,4,Plaque_psoriasis_365,894,894,1,Starting population,NA,NA,PHARMETRICS_100k,Cohort details,denominator_target
